,Name,CanonSmiles,logp,mw,tpsa,n_hba,n_hbd,ro5,pfizer_rule_passed,gsk_rule_passed,goldentriangle_rule_passed,qed,sascore,sascore,mce18,npscore,qed_passed,sascore_passed,fsp3_passed,mce18_passed,pains_Disposed,pains_MatchedAtoms,pains_MatchedNames,alarmnmr_Disposed,alarmnmr_MatchedAtoms,alarmnmr_MatchedNames,bms_Disposed,bms_MatchedAtoms,bms_MatchedNames,chelator_Disposed,chelator_MatchedAtoms,chelator_MatchedNames
4792,Resatorvid,CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl,3.2628000000000013,361.055084924,72.47,4,1,5,False,True,True,0.8168567572054815,3.0283175691679176,0.4,50.714285714285715,-1.1163885532477915,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((6, 5, 3, 4, 2, 1),), ((11, 10, 5, 3, 4),), ((11, 12, 13, 14),), ((14, 15, 16, 17, 18, 20, 21),)]","['C=CC(=O)OC', 'SCCC=O', 'S(=O)(=O)N', 'c1ccccc1N']",Accepted,['-'],['-'],Accepted,['-'],['-']
4793,Varlitinib,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,5.2489000000000035,466.0978725280001,93.55,9,2,4,True,False,False,0.4005119676234953,3.3509962372105484,0.18181818181818182,78.84615384615384,-1.3423644406161064,False,True,False,True,Accepted,['-'],['-'],Rejected,"[((5, 6, 30, 29, 13, 12, 11, 10, 9, 8, 7),), ((21, 25, 24),), ((14, 15, 16, 17, 18, 26, 28),), ((19, 18, 17, 16, 15, 28, 26),)]","['Nc1cc2ccccc2cc1', 'c1sccc1', 'c1ccccc1N', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
4794,EVT-101,Cc1nccn1Cc1cc(-c2ccc(F)c(C(F)F)c2)cnn1.Cl.Cl,4.617120000000003,390.06258650000007,43.6,4,0,5,False,False,True,0.6522256995010238,2.944530685085942,0.1875,13.0,-1.698886785794412,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((38, 23), (39, 24))]",['halogen_heteroatom'],Accepted,['-'],['-']
4795,ENMD-1198,COc1cc2c(cc1C(N)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,3.8163000000000027,311.18852904000005,52.32,2,1,5,False,True,True,0.8442560138283249,3.8464795422911617,0.55,82.35483870967742,1.5441757000033915,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4797,Amitifadine,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,2.854300000000001,227.026854712,12.03,1,1,5,True,True,True,0.7787806701236775,3.35591847684244,0.45454545454545453,58.0,0.4874476920148144,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4802,Transcrocetinate,CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O,4.6094000000000035,328.16745924799994,74.6,2,2,5,False,False,True,0.5038491625623289,3.3496590622279667,0.2,0.0,1.3607296504510542,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((1, 10, 11, 12, 13, 14), (3, 2, 1, 10, 11, 12), (5, 4, 3, 2, 1, 10), (11, 12, 13, 14, 16, 17), (13, 14, 16, 17, 18, 19))]",['polyene'],Accepted,['-'],['-']
4805,Obeticholic acid,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,5.114000000000006,420.32395988799993,77.76,3,3,4,True,False,False,0.5771567485068269,4.58553849724691,0.9615384615384616,74.66666666666666,2.3204417670796595,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4806,Plinabulin,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,0.7413999999999987,336.15862588,94.4,3,3,5,True,True,True,0.6441645741486137,2.999368598814005,0.21052631578947367,19.0,0.242229490070624,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4807,PRX-07034,COc1cc(Cl)cc(C(C)Nc2cc(N3CCNCC3)ccc2S(C)(=O)=O)c1OC.Cl,3.7652000000000023,489.12558276799996,79.9,7,2,5,True,False,False,0.6119430088926697,3.1055886426536246,0.42857142857142855,62.06666666666666,-1.2648341549328483,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((23, 22, 11, 10, 12, 13, 20, 21),), ((23, 25, 26),), ((10, 11, 12, 13, 20, 21, 22), (14, 13, 12, 11, 22, 21, 20)), ((1, 2, 3, 4, 6, 7, 27), (28, 27, 7, 6, 4, 3, 2))]","['Sc1ccccc1N', 'S(=O)(=O)', 'c1ccccc1N', 'c1ccccc1O']",Rejected,"[((59, 30),)]",['halogen_heteroatom'],Accepted,['-'],['-']
4810,Cariprazine,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,4.335500000000003,426.195317004,38.82000000000001,3,1,5,False,False,True,0.7602495439352746,2.3632163080511734,0.6666666666666666,46.28571428571428,-1.5025061911324682,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((15, 16, 17, 18, 19, 20, 22),)]",['c1ccccc1N'],Accepted,['-'],['-'],Accepted,['-'],['-']
4812,Filanesib,CON(C)C(=O)N1N=C(c2cc(F)ccc2F)S[C@@]1(CCCN)c1ccccc1,3.8803000000000027,420.143153384,71.16,5,1,5,False,False,True,0.7202755173019969,3.466214146286738,0.3,61.53846153846154,-0.8270101647298207,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((7, 8, 17),)]",['CC(=S)N'],Accepted,['-'],['-'],Accepted,['-'],['-']
4813,Trofinetide,C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN,-1.2395999999999974,315.14303539200006,150.03,5,4,4,True,True,True,0.45858644718516034,3.3094705586818858,0.6923076923076923,28.363636363636367,0.26253046117767276,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4814,AZD-8330,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O,1.8347199999999997,461.024782244,92.59,6,3,5,True,False,False,0.3471173989454883,2.861562774638182,0.25,15.0,-1.3489585572063922,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((12, 11, 3, 2, 1, 23, 21), (12, 13, 14, 15, 16, 18, 19)), ((16, 17),)]","['c1ccccc1N', 'c1ccccc1I']",Accepted,['-'],['-'],Accepted,['-'],['-']
4817,Linsitinib,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,4.822100000000004,421.1902603560001,89.33,6,2,5,True,False,True,0.435837306206756,2.720660906275535,0.19230769230769232,72.25806451612902,-0.4783393565740374,False,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4818,Lumateperone,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,3.9165000000000036,393.221640736,26.79,4,0,5,False,True,True,0.7198069073904806,3.2266729225616375,0.4583333333333333,88.39999999999999,-0.9320922132588138,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4819,Linifanib,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,4.903620000000003,375.14953841600004,95.83,3,4,5,True,False,True,0.4098564168765686,2.1805369677395863,0.047619047619047616,22.0,-1.6297874140198323,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4820,PX-478,Cl.Cl.N[C@@H](Cc1ccc([N+]([O-])(CCCl)CCCl)cc1)C(=O)O,2.7673000000000005,392.02280321999996,86.38000000000001,3,2,5,True,True,True,0.40351479346588226,3.857152527007215,0.46153846153846156,12.0,0.4563434083501365,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((22, 0), (23, 1)), ((12, 13), (15, 16))]","['halogen_heteroatom', 'primary_halide_sulfate']",Accepted,['-'],['-']
4821,Tapinarof,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,4.391600000000004,254.130679816,40.46,2,2,5,False,False,True,0.7973006402836676,2.1545522816957803,0.17647058823529413,12.0,0.4665445698452527,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((5, 4, 3, 17, 16, 7, 6), (18, 17, 16, 7, 6, 4, 3))]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
4823,Bradanicline,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc2ccccc2o1,3.2631000000000014,361.179026976,58.370000000000005,4,1,5,False,True,True,0.77487628165031,3.896681551830933,0.36363636363636365,83.2,-0.4898067144930925,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4824,Evofosfamide,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],1.9219999999999997,446.93066482200004,111.32000000000002,6,2,5,True,False,True,0.2431851299308276,3.8775618390556508,0.6666666666666666,10.0,-0.4565686548657189,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((9, 10), (13, 14)), ((17, 18, 19, 20),)]","['CBr', 'c1ccccc1[N+](=O)[O-]']",Rejected,"[((5, 7), (5, 11)), ((9, 10), (13, 14))]","['phosphorous_nitrogen_bond', 'primary_halide_sulfate']",Accepted,['-'],['-']
4825,AIT-034,O=C(CCn1cnc2c(=O)nc[nH]c21)NCCCN1CCCC1=O,-0.36159999999999926,332.15968849999996,112.97999999999999,6,2,5,True,True,True,0.6722812128824612,2.6290321350936967,0.5333333333333333,36.173913043478265,-1.3330185925391922,True,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4826,"3,4-Methylenedioxy-N-isopropylamphetamine",CC(C)NC(C)Cc1ccc2c(c1)OCO2,2.3443000000000005,221.141578848,30.49,3,1,5,True,True,True,0.8462013942490848,2.561008469344614,0.5384615384615384,34.1,-0.18811210535179998,True,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4827,"1alpha,24S-Dihydroxyvitamin D2",C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@](C)(O)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,5.726700000000008,428.32904526799996,60.69,3,3,4,False,False,False,0.4903561485345293,4.922268960316517,0.7142857142857143,60.0,2.5085812952093454,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4828,Cenobamate,NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,1.1630999999999994,267.05230223999996,95.92000000000002,6,1,5,True,True,True,0.8966858117841482,3.2288940625221327,0.2,22.0,-0.9862191705954386,True,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4830,Bisegliptin,CCOC(=O)C12CCC(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)(CC1)CC2,1.6946799999999997,351.19581991200005,82.43,5,1,5,True,True,True,0.762446565611534,4.696247897598125,0.8333333333333334,54.54545454545454,-0.27713127083089995,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4831,Dimethylcurcumin,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC(C)C)c2)ccc1O,4.148500000000004,396.15728848799995,93.06000000000002,6,2,5,True,False,True,0.48859569602754854,2.571088190751995,0.21739130434782608,15.0,0.5725137058450691,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((18, 17, 16, 15, 14, 24, 19, 20), (28, 27, 26, 25, 4, 3, 2, 1)), ((5, 6, 7, 8, 9), (13, 12, 10, 11, 9)), ((1, 2, 3, 4, 25, 26, 27), (18, 17, 16, 15, 14, 24, 19), (20, 19, 17, 16, 15, 14, 24), (28, 27, 26, 25, 4, 3, 2))]","['[OH]c1ccccc1O', 'C=CC(=O)C', 'c1ccccc1O']",Accepted,['-'],['-'],Rejected,"[((15, 14, 24, 19, 17, 16, 18, 20, 21), (25, 4, 3, 2, 27, 26, 28, 1, 0)), ((6, 7, 8, 9, 10, 11, 12),)]","['G9,G10', 'H8*- H12*']"
4832,SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,5.099800000000001,430.0437287800001,91.83,7,3,4,True,False,False,0.3954760516959297,2.5388021037621,0.1111111111111111,20.0,-2.586152881977643,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((10, 11, 12, 13, 14, 27),), ((11, 27, 14), (24, 25, 26))]","['Nc1nccs1', 'c1sccc1']",Accepted,['-'],['-'],Accepted,['-'],['-']
4833,Tirbanibulin,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,3.318500000000001,431.2208917880001,63.69,5,1,5,False,False,True,0.5631942375722424,2.111503280857475,0.3076923076923077,42.470588235294116,-1.486127982890259,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((11, 10, 9, 8, 7, 21, 20),)]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
4835,SUVN-502,COc1ccc2c(c1)c(CN1CCN(C)CC1)cn2S(=O)(=O)c1ccccc1Br,3.3968000000000025,477.07217472799994,54.78,6,0,5,False,False,False,0.563005891171041,2.3518001935662536,0.3333333333333333,54.857142857142854,-1.331813938004655,False,True,False,True,Accepted,['-'],['-'],Rejected,"[((19, 20, 21),), ((1, 2, 3, 4, 5, 18, 6, 7),), ((27, 28),)]","['S(=O)(=O)', '[OH]c1ccc(N)cc1_1', 'c1ccccc1I']",Accepted,['-'],['-'],Accepted,['-'],['-']
4836,Aminoimidazole carboxamide,NC(=O)c1nc(N)c[nH]1,-0.9092000000000005,126.05416081199999,97.78999999999999,3,3,5,True,True,False,0.4539721011557528,3.593564545687096,0.0,6.0,-0.17110801040972218,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4837,Sertindole,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,4.627600000000004,440.177917352,40.510000000000005,3,1,5,False,False,True,0.6281222024796652,2.573962165140859,0.375,63.03030303030303,-1.4448765348987647,False,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4839,Sulfathiazole,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1.5261,255.013618528,85.08,5,2,5,True,True,True,0.8143349412643328,2.031708475348333,0.0,12.0,-2.0941741915588565,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((8, 9, 10, 11, 12, 13),), ((9, 13, 12),), ((5, 6, 7, 8),), ((0, 1, 2, 3, 4, 14, 15),)]","['Nc1nccs1', 'c1sccc1', 'S(=O)(=O)N', 'c1ccccc1N']",Accepted,['-'],['-'],Accepted,['-'],['-']
4840,Mianserin,CN1CCN2c3ccccc3Cc3ccccc3C2C1,3.0839000000000016,264.16264864,6.48,2,0,5,False,True,True,0.7212588245608211,2.5796240814346554,0.3333333333333333,64.91666666666666,-0.6353527018485399,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4842,Sulfadimethoxine,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.8768,310.073575928,116.43,7,2,5,True,True,True,0.7870878791639985,2.2735828777265983,0.16666666666666666,14.0,-1.5218210203663098,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((6, 7, 8, 5),), ((1, 2, 3, 4, 5, 16, 17, 20), (18, 17, 16, 4, 5, 3, 2, 20)), ((5, 4, 3, 2, 20, 17, 16), (13, 12, 11, 10, 9, 15, 14)), ((1, 2, 3, 4, 16, 17, 20), (18, 17, 16, 4, 3, 2, 20))]","['S(=O)(=O)N', 'Oc1cc([NH])ccc1', 'c1ccccc1N', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
4843,Acetylcysteine,CC(=O)N[C@@H](CS)C(=O)O,-0.4945,163.030314148,66.4,3,3,5,True,True,False,0.49154271343709494,2.5490782837487185,0.6,3.0,0.22249175209824998,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((5, 6),), ((6, 5, 4, 7, 8),)]","['[SH]', 'SCCC=O']",Accepted,['-'],['-'],Accepted,['-'],['-']
4844,Nylidrin,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,3.4250000000000016,299.18852904000005,52.489999999999995,3,3,5,False,True,True,0.7339986740264384,2.9520677124249772,0.3684210526315789,24.0,0.16451179049332734,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((19, 18, 17, 16, 15, 21, 20),)]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
4845,Pizotifen,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,4.374200000000004,295.139470672,3.24,2,0,5,False,False,True,0.697189433962428,2.5529587569085965,0.3684210526315789,46.769230769230774,-0.5109900765076618,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((14, 15, 16),)]",['c1sccc1'],Accepted,['-'],['-'],Accepted,['-'],['-']
4847,Rimonabant,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,5.938620000000005,462.078094332,50.160000000000004,4,1,4,False,False,False,0.5208402471010894,2.4367484218784625,0.2727272727272727,54.214285714285715,-1.37102176232333,False,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4848,Tesofensine,CCOC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,4.596200000000005,327.11566971600007,12.47,2,0,5,False,False,True,0.8010495161265205,4.255456028668329,0.6470588235294118,59.5,-0.045074089774795136,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4849,Istaroxime,C[C@]12CC/C(=N\OCCN)C[C@@H]1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3.108500000000002,360.24129288399996,81.75,5,1,5,True,True,True,0.619188557955607,4.4997772498206,0.8571428571428571,67.94871794871796,1.8129253331069193,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4850,Rubitecan,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,1.9878,393.0960852,124.56000000000002,8,1,5,True,True,True,0.31359121036395293,3.369238077910671,0.25,97.2,0.5623461956248756,False,True,False,True,Accepted,['-'],['-'],Rejected,"[((6, 4, 5),), ((20, 19, 23, 24, 25, 26, 27, 28, 16, 17, 18),), ((19, 20, 21, 22),)]","['O=C1CCCCO1', 'Nc1cccc2ccccc12', 'c1ccccc1[N+](=O)[O-]']",Accepted,['-'],['-'],Accepted,['-'],['-']
4851,Garenoxacin,C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,4.467200000000004,426.13911356,80.56000000000002,5,2,5,True,False,True,0.6294454740871185,3.3570497083321325,0.30434782608695654,96.66666666666667,-0.052765447099603326,False,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4853,Fosdevirine,CO[P@@](=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,3.6407000000000016,413.06960571400003,108.97,4,2,5,True,False,True,0.4911935570371393,3.5766810451524513,0.1,42.0,-0.3974110636678607,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4854,Indibulin,O=C(Nc1ccncc1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12,4.559400000000003,389.093104432,63.99,4,1,5,False,False,True,0.4017339505659366,2.117262245517363,0.045454545454545456,21.0,-1.644807162196225,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((1, 0, 9, 10),)]",['alpha_dicarbonyl'],Accepted,['-'],['-']
4855,Noscapine,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,2.881800000000001,413.147452076,75.69000000000001,8,0,5,True,False,True,0.7086818239336454,3.5529000234360035,0.4090909090909091,93.03225806451613,1.33640808491615,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((12, 10, 11),)]",['O=C1CCCCO1'],Accepted,['-'],['-'],Accepted,['-'],['-']
4859,Darinaparsin,C[As](C)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,-1.151599999999997,411.04452792399985,158.82,6,5,4,True,False,True,0.2666173724304155,3.742953048739521,0.6666666666666666,7.0,0.38223610606312597,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((3, 4, 5, 16, 17),)]",['SCCC=O'],Rejected,"[((1,),)]",['contains_metal'],Accepted,['-'],['-']
4860,Talabostat,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,-1.0272999999999988,214.14887286799998,86.79,4,3,5,True,True,True,0.5241766151109037,3.611718761433509,0.8888888888888888,22.235294117647058,-0.07512181746875998,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((11, 12),)]",['boron_warhead'],Accepted,['-'],['-']
4861,Forodesine,O=c1nc[nH]c2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,-2.0218,266.101504928,134.26000000000002,6,6,4,True,True,False,0.3713338063761394,4.259410894375841,0.45454545454545453,59.5,1.125665140304326,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4862,Valtorcitabine,CC(C)[C@H](N)C(=O)O[C@@H]1C[C@@H](n2ccc(N)nc2=O)O[C@H]1CO,-0.9995999999999985,326.15901980399997,142.69000000000003,9,3,4,True,True,True,0.5847035444797667,3.853300473766634,0.6428571428571429,50.21739130434782,1.2732186713548863,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((15, 14, 13, 12, 11, 17, 16),)]",['c1ccccc1N'],Accepted,['-'],['-'],Accepted,['-'],['-']
4864,Solabegron,O=C(O)c1cccc(-c2cccc(NCCNC[C@H](O)c3cccc(Cl)c3)c2)c1,4.440300000000002,410.13972027600005,81.59,4,4,5,True,False,True,0.39195582422506303,2.549049549437802,0.17391304347826086,34.0,-0.9186280335429347,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((13, 12, 11, 10, 9, 8, 27),)]",['c1ccccc1N'],Accepted,['-'],['-'],Accepted,['-'],['-']
4867,Elocalcitol,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@@H](C)C/C=C/C(O)(CC)CC)=CC[C@@H]23)C[C@@H](O)C[C@@H]1F,7.158200000000009,442.324708836,40.46,2,2,4,False,False,False,0.41073046967522764,5.062168543626437,0.6551724137931034,55.58333333333333,2.1169235044943284,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4868,Seliciclib,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,3.2021000000000015,354.216809452,87.89,7,3,5,True,True,True,0.5756719627819336,2.915576843127301,0.42105263157894735,34.0,-0.7465284239083769,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4871,Alovudine,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,-0.53708,244.085935116,84.32,5,2,5,True,True,True,0.731622172408428,3.586677740401681,0.6,45.5,0.507872196497247,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4872,Atrasentan,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,4.694000000000004,510.2729869359998,88.54,6,1,4,True,False,False,0.44300197112127093,3.505709899645227,0.5172413793103449,77.45454545454547,-0.35031534919151336,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((33, 32, 31, 30, 29, 36, 35),)]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
4873,Tedisamil,C1CCC2(C1)C1CN(CC3CC3)CC2CN(CC2CC2)C1,3.230400000000002,288.256549024,6.48,2,0,5,False,True,True,0.7834641150322574,4.030789740131086,1.0,69.47368421052632,0.020038994607647638,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4874,Rufinamide,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0.7035000000000001,238.066617316,73.80000000000001,4,1,5,True,True,True,0.8549954528788274,2.283213881349557,0.1,12.0,-2.231655097967913,True,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
4875,Lasofoxifene,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,5.728700000000006,413.23547923200005,32.7,3,1,4,False,False,False,0.5602116243394663,2.9379192536155774,0.35714285714285715,82.10526315789474,-0.018013848180461277,False,True,False,True,Accepted,['-'],['-'],Rejected,"[((21, 20, 19, 18, 17, 30, 29),)]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
4876,Alogliptin,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,0.3944800000000006,339.16952491200004,97.05000000000001,7,1,5,True,True,True,0.8726102829759809,3.0251936477553416,0.3888888888888889,61.199999999999996,-1.3178803997199524,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((6, 5, 4, 2, 1, 23, 13),)]",['c1ccccc1N'],Accepted,['-'],['-'],Accepted,['-'],['-']
4877,Tapentadol,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,3.0835000000000017,221.177964356,23.47,2,1,5,False,True,True,0.825629722285547,3.089848030183786,0.5714285714285714,16.0,-0.024062678774212528,True,True,True,False,Accepted,['-'],['-'],Rejected,"[((8, 7, 6, 5, 4, 3, 9),)]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
4879,Silodosin,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,3.0711000000000013,495.2344911639999,97.05000000000001,6,3,5,True,False,False,0.36983125998632094,3.2157960976019355,0.48,65.27027027027026,-0.8321329582542175,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((22, 23, 24, 25, 26, 27, 28), (29, 28, 27, 26, 25, 24, 23))]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
